ID,WESBROOK,TOTLGIVE,INDUPDT,GRADYR1,FACULTY1,DEPT1,MAJOR1,PARENT,CHILD,SPOUSE,SEX,MARITAL,EA,FACSTAFF,ATHLTCS,BIGBLOCK,OTHERACT,FRSTYEAR,MOV_DWEL,HH_1PER,HH_2PER,HH_3PER,HH_45PER,AVE_INC,DWEL_VAL,PROV,CNDN_PCT,ENG_PCT,OWN_PCT,SD_INC
190538,N,50,01/07/1997,1996,ED,ED,CHEM,N,N,N,M,NA,59014066,N,N,N,N,1995,0,0.3488372093,0.3720930233,0.1627906977,0.1162790698,62669,202863,BC,0.8695652174,0.8913043478,0.9534883721,59151.599133
190844,Y,1400,05/15/1998,1997,GR,AR,NA,N,N,Y,F,M,59002505,N,N,N,N,1995,0,0.1578947368,0.3552631579,0.2236842105,0.2631578947,182129,845871,BC,0.9285714286,0.9857142857,0.961038961,603807.8699
190982,N,20,05/08/1996,1995,AR,AR,INTR,N,N,N,M,NA,59028456,N,N,N,N,1995,0,0.6086956522,0.3260869565,0.0652173913,0,31527,111351,BC,0.8695652174,0.9142857143,0.1489361702,42631.922722
191027,N,20,09/10/1997,1995,SC,SC,BIOL,N,N,N,F,NA,59031205,N,N,N,N,1995,0,0.1125,0.175,0.225,0.35,49175,392828,BC,0.7655172414,0.2664359862,0.7037037037,68500
191193,N,5,10/31/1996,1995,SC,SC,PSYC,N,N,N,M,NA,59031270,N,N,N,N,1995,0,0.1,0.35,0.1,0.3,56936,508499,BC,0.8644067797,0.4237288136,0.8947368421,80274.598224
191388,N,100,10/24/1996,1995,AR,AR,ECON,N,N,N,M,NA,59028755,N,N,N,N,1995,0,0.4266666667,0.4133333333,0.08,0.0533333333,39822,267726,BC,0.6444444444,0.7481481481,0.0684931507,75923.163396
191392,N,70,02/02/1996,1995,SC,SC,BIOC,N,N,N,F,NA,59023125,N,N,N,N,1995,0,0.05,0.1,0.2833333333,0.4666666667,58585,321510,BC,0.6143497758,0.331838565,0.868852459,87711.052895
191478,N,150,05/10/1996,1995,AR,AR,JAPN,N,N,N,F,NA,59030054,N,N,N,N,1995,0,0.1095890411,0.2328767123,0.1917808219,0.3561643836,163809,906976,BC,0.8291666667,0.7291666667,0.9428571429,322735.08882
191792,N,100,11/27/1996,1995,GR,GR,CHML,N,N,Y,M,NA,59030124,N,N,N,N,1995,0,0.2162162162,0.1891891892,0.3513513514,0.2432432432,38913,0,BC,0.5,0.4444444444,0,46244.99973
191838,N,25,05/14/1996,1995,GR,GR,CNPS,N,N,N,M,NA,59027119,N,N,N,N,1995,0,0.0933333333,0.4533333333,0.1733333333,0.28,74150,296518,BC,0.9756097561,0.9756097561,0.9333333333,74322.550414
191921,N,25,08/07/1996,1995,ED,ED,ADED,N,N,N,M,NA,59029168,N,N,N,N,1995,0,0.1333333333,0.3733333333,0.1733333333,0.2,48533,402365,BC,0.843220339,0.4852320675,0.6578947368,53899.772727
192141,N,20,05/14/1996,1995,AR,AR,PSYC,N,N,N,M,NA,59031208,N,N,N,N,1995,0,0.0410958904,0.2739726027,0.2054794521,0.3561643836,46423,399072,BC,0.7798507463,0.3544776119,0.6756756757,58456.332163
192459,N,100,08/09/1999,1995,GR,GR,CHEM,N,N,Y,F,M,48015054,N,N,N,N,1995,0,0.125,0.390625,0.1875,0.296875,63267,129644,AB,0.9829545455,0.9657142857,0.9076923077,67064.150781
192492,N,25,03/24/1999,1995,LA,LA,NA,N,N,N,F,NA,59027372,N,N,N,N,1995,0,0.2054794521,0.301369863,0.095890411,0.1780821918,44651,213813,BC,0.7559055118,0.531496063,0.6621621622,77056.948551
192506,N,20,03/25/1997,1995,LA,LA,NA,N,N,N,M,NA,59027259,N,N,N,N,1995,0,0.0533333333,0.2666666667,0.1733333333,0.4,64253,248992,BC,0.9160583942,0.697080292,0.8815789474,68422.496301
192531,N,15,08/29/1995,1995,LA,LA,NA,N,N,N,M,NA,35097313,N,N,N,N,1995,0,0.2727272727,0.375,0.1477272727,0.1818181818,41598,147625,ON,0.9454545455,0.9136363636,0.5730337079,58644.164245
192651,N,100,10/08/1997,1995,GR,CO,MGSC,N,N,N,M,NA,59028253,N,N,N,N,1995,0,0.6857142857,0.2571428571,0.0571428571,0,40498,274753,BC,0.9072164948,0.9690721649,0.0422535211,50025.959261
192708,N,20,08/08/1995,NA,NA,NA,NA,N,N,N,F,NA,59024453,N,N,N,N,NA,0,0.4268292683,0.3048780488,0.1219512195,0.1219512195,35368,232422,BC,0.9757575758,0.9085365854,0.4938271605,51156.763189
192710,N,25,08/08/1995,NA,NA,NA,NA,N,N,N,M,NA,59014055,N,N,N,N,NA,0,0.0952380952,0.2222222222,0.1587301587,0.3968253968,50858,459846,BC,0.6315789474,0.5438596491,0.8253968254,70981.741878
192716,Y,5000,08/14/1995,NA,NA,NA,NA,N,N,N,M,NA,59030068,N,N,N,N,NA,0,0.1351351351,0.2297297297,0.2162162162,0.3243243243,93854,603622,BC,0.8257261411,0.7800829876,0.7466666667,149766.7003
192720,Y,1000,10/19/1995,NA,NA,NA,NA,N,N,N,F,NA,59002564,N,N,N,N,NA,0,0.0895522388,0.3582089552,0.1791044776,0.328358209,99220,640342,BC,0.7731481481,0.6435185185,0.8529411765,221269.06698
192723,N,25,08/21/1995,NA,NA,NA,NA,N,N,N,F,NA,59030053,N,N,N,N,NA,0,0.0303030303,0.196969697,0.1818181818,0.5,181812,1074646,BC,0.8458498024,0.7283464567,0.9117647059,408204.65762
192730,N,100,08/25/1995,NA,NA,NA,NA,N,N,N,M,NA,35071251,N,N,N,N,NA,0,0.1304347826,0.3333333333,0.1884057971,0.3043478261,183824,883213,ON,0.9615384615,0.980861244,0.8695652174,414371.28393
192757,N,25,09/14/1995,NA,NA,NA,NA,N,N,N,F,NA,59028613,N,N,N,N,NA,0,0.4583333333,0.4166666667,0.125,0,39005,268023,BC,0.9075630252,0.8655462185,0.1690140845,65002.980701
192767,N,100,09/19/1995,NA,NA,NA,NA,N,N,Y,M,NA,47008510,N,N,N,N,NA,0,0.0789473684,0.2763157895,0.25,0.3947368421,69250,101379,SK,0.9913419913,0.9523809524,0.8133333333,127053.21867
192791,N,20,09/25/1995,NA,NA,NA,NA,N,N,N,M,NA,59028319,N,N,N,N,NA,0.1044776119,0.3134328358,0.3582089552,0.1492537313,0.1791044776,70308,228917,BC,0.9155844156,0.9419354839,0.4925373134,104180.85237
192801,Y,4550,09/27/1995,NA,NA,NA,NA,N,N,N,M,NA,59028152,N,N,N,N,NA,0,0.223880597,0.2835820896,0.1791044776,0.2686567164,78121,560893,BC,0.8540540541,0.8432432432,0.7014925373,133959.69519
192808,N,25,02/17/1997,NA,NA,NA,NA,N,N,Y,F,NA,59003417,N,N,N,N,NA,0.0897435897,0.1558441558,0.3246753247,0.1818181818,0.2987012987,63957,114802,BC,1,0.974137931,0.9350649351,68184.423624
192831,N,825,10/02/1995,NA,NA,NA,NA,N,N,N,F,NA,59028315,N,N,N,N,NA,0,0.4576271186,0.406779661,0.0677966102,0.0338983051,86775,329456,BC,0.875,0.875,0.649122807,174120.36027
192837,Y,1125,02/17/1997,NA,NA,NA,NA,N,N,N,M,NA,59032406,N,N,N,N,NA,0,0.2162162162,0.3918918919,0.1891891892,0.2027027027,60997,190876,BC,0.9782608696,0.9836956522,0.6933333333,177518.19167
192880,N,10,10/20/1995,NA,NA,NA,NA,N,N,N,M,NA,59030064,N,N,N,N,NA,0,0.0952380952,0.2619047619,0.1428571429,0.4285714286,67890,616418,BC,0.7651006711,0.6644295302,0.7727272727,93006.637048
192894,N,25,10/26/1995,NA,NA,NA,NA,N,N,N,M,NA,59016214,N,N,N,N,NA,0,0.0597014925,0.2985074627,0.1940298507,0.4029850746,80897,354172,BC,0.8738317757,0.9345794393,0.9545454545,78731.019808
192897,Y,2000,03/24/1999,NA,NA,NA,NA,N,N,N,M,NA,59002470,N,N,N,N,NA,0,0.6052631579,0.3421052632,0.0526315789,0,54926,382304,BC,0.9115044248,0.9469026549,0.2727272727,83037.836195
192898,Y,2500,10/31/1995,NA,NA,NA,NA,N,N,N,M,NA,59028765,N,N,N,N,NA,0,0.4807692308,0.3846153846,0.1346153846,0,41864,159958,BC,0.7674418605,0.7816091954,0.2884615385,66078.264505
192922,N,350,10/31/1996,NA,NA,NA,NA,N,N,N,M,NA,59031072,N,N,N,N,NA,0,0.1896551724,0.3793103448,0.2068965517,0.1724137931,66549,253533,BC,0.9013157895,0.8026315789,0.6610169492,93031.537717
192928,N,100,11/03/1995,NA,NA,NA,NA,N,N,N,F,NA,59028070,N,N,N,N,NA,0,0.4545454545,0.3333333333,0.1212121212,0.0606060606,72218,289249,BC,0.953125,0.953125,0.7692307692,101329.40205
192938,Y,2100,11/07/1995,NA,NA,NA,NA,N,N,N,F,NA,59002521,N,N,N,N,NA,0,0.5238095238,0.2380952381,0.0714285714,0.1666666667,59349,549310,BC,0.9333333333,0.9111111111,0.5454545455,161524.80305
192948,Y,1110,02/17/1997,NA,NA,NA,NA,N,N,N,F,NA,59032252,N,N,N,N,NA,0,0.1833333333,0.35,0.3,0.1666666667,44462,199025,BC,0.9866666667,1,0.406779661,51200.356395
193002,N,35,11/29/1995,NA,NA,NA,NA,N,N,N,M,NA,59023062,N,N,N,N,NA,0,0.0694444444,0.3472222222,0.1388888889,0.3472222222,59684,306351,BC,0.7909836066,0.6693877551,0.8309859155,64510.464267
193015,Y,2000,11/30/1995,NA,NA,NA,NA,N,N,N,F,NA,47009010,N,N,N,N,NA,0,0.2307692308,0.1538461538,0.3076923077,0.3076923077,NA,201393,SK,0.9210526316,0.9473684211,1,NA
193028,Y,14425,12/05/1995,NA,NA,NA,NA,N,N,N,F,NA,59024758,N,N,N,N,NA,0.1343283582,0.3970588235,0.5588235294,0.0441176471,0,46110,281426,BC,0.9568965517,1,0.8115942029,74556.740943
193038,Y,2600,08/09/1999,NA,NA,NA,NA,N,N,N,F,NA,48014203,N,N,N,N,NA,0,0.3366336634,0.3069306931,0.1188118812,0.2079207921,82594,213776,AB,0.9558232932,0.9156626506,0.7326732673,124184.90452
193049,Y,1440,12/08/1995,NA,NA,NA,NA,N,N,N,F,NA,35027217,N,N,N,N,NA,0,0.2602739726,0.3698630137,0.1369863014,0.2328767123,45474,125053,ON,0.9657142857,0.9085714286,0.6666666667,50165.881633
193061,Y,16500,10/31/1997,NA,NA,NA,NA,N,N,N,F,W,59031318,N,N,N,N,NA,0,0.1014492754,0.3333333333,0.1304347826,0.3623188406,143404,1030786,BC,0.8820754717,0.9339622642,0.8823529412,291872.33843
193069,Y,1000,12/13/1995,NA,NA,NA,NA,N,N,Y,M,NA,59020254,N,N,N,N,NA,0,0.1470588235,0.2058823529,0.1617647059,0.4117647059,57250,354521,BC,0.8986784141,0.7577092511,0.8260869565,84063.806362
193072,N,5,10/28/1996,NA,NA,NA,NA,N,N,Y,F,NA,59027264,N,N,N,N,NA,0,0.0882352941,0.3382352941,0.1617647059,0.3676470588,79868,311824,BC,0.9436619718,0.8920187793,1,78940.246389
193073,Y,1000,11/22/1996,NA,NA,NA,NA,N,N,Y,M,NA,59028161,N,N,N,N,NA,0,0.1756756757,0.3378378378,0.1891891892,0.2702702703,121662,790594,BC,0.9323671498,0.9323671498,0.6891891892,230555.31336
193075,Y,3050,01/13/1997,NA,NA,NA,NA,N,N,Y,M,NA,59027003,N,N,N,N,NA,0,0.1772151899,0.4050632911,0.1518987342,0.2405063291,68546,337735,BC,0.9417475728,0.9757281553,0.8846153846,96332.781336
193093,Y,200,12/20/1995,NA,NA,NA,NA,N,N,Y,F,NA,59027002,N,N,N,N,NA,0,0.0641025641,0.3461538462,0.1794871795,0.3846153846,83095,332374,BC,0.9484978541,0.9785407725,0.9078947368,103900.82772
193095,Y,1000,12/20/1995,NA,NA,NA,NA,N,N,N,M,NA,59023004,N,N,N,N,NA,0,0.046875,0.171875,0.15625,0.578125,81723,403298,BC,0.8583690987,0.6637931034,0.9047619048,106773.40793
193096,Y,1000,12/20/1995,NA,NA,NA,NA,N,N,N,M,NA,59023115,N,N,N,N,NA,0,0.1014492754,0.2753623188,0.1739130435,0.3913043478,56407,382851,BC,0.8333333333,0.6936936937,0.6376811594,83695.235348
193097,Y,1000,12/20/1995,NA,NA,NA,NA,N,N,N,M,NA,59014064,N,N,N,N,NA,0,0.1710526316,0.2236842105,0.1842105263,0.3552631579,59285,357810,BC,0.8166666667,0.7125,0.7142857143,88983.125507
193119,Y,2000,12/21/1995,NA,NA,NA,NA,N,N,Y,M,NA,59016052,N,N,N,N,NA,0,0.1724137931,0.3965517241,0.224137931,0.2068965517,62205,268436,BC,0.8709677419,0.8376623377,0.6440677966,98896.897727
193120,N,40,12/21/1995,NA,NA,NA,NA,N,N,N,F,NA,59031252,N,N,N,N,NA,0,0.2,0.26,0.18,0.26,45190,448207,BC,0.7820512821,0.4807692308,0.7142857143,60241.389426
193125,N,500,02/17/1997,NA,NA,NA,NA,N,N,Y,M,NA,59018119,N,N,N,N,NA,0,0.25,0.3333333333,0,0.4166666667,NA,181439,BC,1,1,1,NA
193133,N,150,01/25/1996,NA,NA,NA,NA,N,N,N,F,NA,59028262,N,N,N,N,NA,0,0.5428571429,0.3714285714,0.0571428571,0.0285714286,52806,754788,BC,0.8971962617,0.9166666667,0.1884057971,113581.08392
193137,Y,10000,10/01/1997,1995,PO,PO,NA,Y,N,Y,M,M,35071116,N,N,N,N,1995,0,0.2337662338,0.3116883117,0.0909090909,0.2727272727,126451,686599,ON,0.9541284404,0.9495412844,0.6493506494,246085.03244
193140,Y,1000,01/31/1997,NA,NA,NA,NA,N,N,N,M,NA,59012515,N,N,N,N,NA,0.12,0.1486486486,0.3783783784,0.2027027027,0.2702702703,52826,179157,BC,0.9658536585,0.9804878049,0.76,60128.06645
193141,N,300,01/02/1996,NA,NA,NA,NA,N,N,N,M,NA,59031160,N,N,N,N,NA,0,0.0933333333,0.2266666667,0.16,0.4533333333,80433,588588,BC,0.7821011673,0.5992217899,0.7702702703,116451.01511
193173,N,70,02/17/1997,NA,NA,NA,NA,N,N,N,F,NA,59024658,N,N,N,N,NA,0,0.1219512195,0.4146341463,0.1463414634,0.2682926829,80602,418226,BC,1,1,0.9024390244,150451.66373
193198,N,10,01/04/1996,NA,NA,NA,NA,N,N,Y,M,NA,59016207,N,N,N,N,NA,0,0.1807228916,0.3734939759,0.1325301205,0.265060241,66737,337664,BC,0.8898305085,0.9152542373,0.7411764706,79659.795255
193240,N,30,01/15/1996,NA,NA,NA,NA,N,N,N,M,NA,59016015,N,N,N,N,NA,0,0.0612244898,0.2448979592,0.1632653061,0.4489795918,84548,358383,BC,0.8545454545,0.8363636364,1,91231.995703
193251,Y,4076,01/16/1996,NA,NA,NA,NA,N,N,N,F,NA,59030154,N,N,N,N,NA,0,0.1641791045,0.2686567164,0.1940298507,0.3432835821,85540,604427,BC,0.8468899522,0.7511961722,0.8550724638,126638.72938
193252,Y,9750,01/16/1996,NA,NA,NA,NA,N,N,N,M,NA,59030266,N,N,N,N,NA,0,0.2567567568,0.3513513514,0.1486486486,0.2162162162,61491,445436,BC,0.8797814208,0.781420765,0.5810810811,79057.428493
193253,Y,6500,01/16/1996,NA,NA,NA,NA,N,N,N,M,NA,35087371,N,N,N,N,NA,0,0.6216216216,0.3378378378,0.0405405405,0,75216,182291,ON,0.8454545455,0.8468468468,0.5,161788.81534
193254,Y,3222,01/16/1996,NA,NA,NA,NA,N,N,N,F,NA,59028151,N,N,N,N,NA,0,0.3076923077,0.2692307692,0.1153846154,0.2692307692,120980,628365,BC,0.8992805755,0.9130434783,0.8846153846,263619.70385
193259,Y,1100,01/16/1996,NA,NA,NA,NA,N,N,N,M,NA,59030052,N,N,N,N,NA,0,0.1690140845,0.2816901408,0.1126760563,0.323943662,147196,1153369,BC,0.775,0.6736401674,0.7857142857,529293.8359
193262,Y,12000,01/16/1996,NA,NA,NA,NA,N,N,N,F,NA,59023059,N,N,N,N,NA,0,0.231884058,0.2753623188,0.115942029,0.3333333333,70839,415834,BC,0.6934673367,0.6130653266,0.884057971,252107.2857
193263,Y,12000,01/16/1996,NA,NA,NA,NA,N,N,N,F,NA,59023059,N,N,N,N,NA,0,0.231884058,0.2753623188,0.115942029,0.3333333333,70839,415834,BC,0.6934673367,0.6130653266,0.884057971,252107.2857
193268,N,100,01/17/1996,NA,NA,NA,NA,N,N,N,M,NA,59031065,N,N,N,N,NA,0,0.1604938272,0.1851851852,0.1728395062,0.3086419753,46872,333965,BC,0.7647058824,0.3356401384,0.7073170732,64459.131587
193272,Y,1050,10/21/1997,NA,NA,NA,NA,N,N,Y,M,NA,59027265,N,N,N,N,NA,0,0.0821917808,0.2465753425,0.1780821918,0.4109589041,66782,308900,BC,0.90234375,0.78125,0.8630136986,68766.49802
193284,Y,2910,01/29/1996,NA,NA,NA,NA,N,N,N,F,NA,59007318,N,N,N,N,NA,0,0.4745762712,0.3389830508,0.1186440678,0.0677966102,30550,120597,BC,0.9719626168,0.9813084112,0.2666666667,43522.879271
193301,N,50,01/24/1996,NA,NA,NA,NA,N,N,N,M,NA,59002416,N,N,N,N,NA,0,0.1351351351,0.3918918919,0.2027027027,0.2702702703,70381,349109,BC,0.9215686275,0.9802955665,0.8533333333,76704.435172
193337,Y,1000,02/08/1996,NA,NA,NA,NA,N,N,N,F,NA,59027002,N,N,N,N,NA,0,0.0641025641,0.3461538462,0.1794871795,0.3846153846,83095,332374,BC,0.9484978541,0.9785407725,0.9078947368,103900.82772
193343,Y,1000,02/12/1996,NA,NA,NA,NA,N,N,Y,F,NA,59026262,N,N,N,N,NA,0,0.0975609756,0.2804878049,0.1341463415,0.4268292683,58599,212678,BC,0.9090909091,0.7054545455,0.7469879518,56469.933239
193344,Y,1000,02/12/1996,NA,NA,NA,NA,N,N,N,M,NA,59030169,N,N,N,N,NA,0,0.2089552239,0.4328358209,0.1343283582,0.1641791045,91848,816287,BC,0.8620689655,0.8103448276,0.5882352941,170321.8643
193345,Y,1750,02/12/1996,NA,NA,NA,NA,N,N,N,M,NA,59014302,N,N,N,N,NA,0,0.156626506,0.3253012048,0.156626506,0.2409638554,49818,325167,BC,0.8888888889,0.6781609195,0.5903614458,70485.558805
193346,Y,1000,03/10/1999,NA,NA,NA,NA,N,N,N,F,NA,59008162,N,N,N,N,NA,0,0.0666666667,0.2285714286,0.1523809524,0.3238095238,53230,225814,BC,0.7657004831,0.4178743961,0.619047619,76483.188349
193350,Y,8000,02/12/1996,NA,NA,NA,NA,N,N,Y,F,NA,59031054,N,N,N,N,NA,0,0.0869565217,0.231884058,0.1304347826,0.4057971014,54089,573556,BC,0.7250996016,0.568,0.768115942,83100.861728
193355,Y,1000,02/17/1997,NA,NA,NA,NA,N,N,N,M,NA,59009559,N,N,N,N,NA,0,0.1184210526,0.3684210526,0.2105263158,0.2763157895,52600,145894,BC,0.9813084112,0.9953271028,0.8421052632,57272.16357
193358,N,50,02/14/1996,NA,NA,NA,NA,N,N,N,F,NA,59028110,N,N,N,N,NA,0,0.5945945946,0.3243243243,0.0540540541,0.027027027,45289,274387,BC,0.9115044248,0.8849557522,0.1756756757,71440.216405
193374,Y,3875,02/27/1996,NA,NA,NA,NA,N,N,N,M,NA,59028554,N,N,N,N,NA,0,0.5151515152,0.3939393939,0.0606060606,0.0303030303,38163,193962,BC,0.9158878505,0.8785046729,0.0757575758,50410.378396
193375,Y,1045,02/19/1996,NA,NA,NA,NA,N,N,N,F,NA,59023219,N,N,N,N,NA,0,0.527027027,0.3378378378,0.0945945946,0.0405405405,46457,174124,BC,0.8161764706,0.6911764706,0.8,64796.688804
193398,Y,2500,11/26/1996,NA,NA,NA,NA,N,N,Y,M,NA,59028170,Y,N,N,N,NA,0,0.3913043478,0.3913043478,0.1304347826,0.0869565217,61969,426413,BC,0.9562043796,0.9635036496,0.5633802817,92793.103192
193418,Y,1000,02/26/1996,NA,NA,NA,NA,N,N,Y,M,NA,59020066,N,N,N,N,NA,0,0.1842105263,0.3157894737,0.2105263158,0.2368421053,46155,297090,BC,0.9065420561,0.7803738318,0.5733333333,61443.79155
193420,Y,1090,02/26/1996,NA,NA,NA,NA,N,N,Y,M,NA,59001209,Y,N,N,N,NA,0,0.4411764706,0.2794117647,0.1176470588,0.1029411765,48142,359109,BC,0.8904109589,0.7671232877,0.5294117647,71230.200477
193423,N,290,02/27/1996,NA,NA,NA,NA,Y,N,Y,M,NA,59026004,N,N,N,N,NA,0,0.1359223301,0.1650485437,0.1359223301,0.4077669903,62268,374840,BC,0.8051282051,0.6624040921,0.7211538462,88888.076141
193431,Y,19189,02/27/1996,NA,NA,NA,NA,N,N,N,F,NA,35058152,N,N,N,N,NA,0,0.2794117647,0.3676470588,0.1617647059,0.1911764706,101073,341059,ON,0.9375,0.93125,0.5882352941,163739.10956
193456,Y,5000,02/29/1996,NA,NA,NA,NA,N,N,N,F,NA,59028554,N,N,N,N,NA,0,0.5151515152,0.3939393939,0.0606060606,0.0303030303,38163,193962,BC,0.9158878505,0.8785046729,0.0757575758,50410.378396
193458,Y,1000,02/29/1996,NA,NA,NA,NA,N,N,N,M,NA,59014463,N,N,N,N,NA,0,0,0.2253521127,0.1549295775,0.5211267606,87903,497914,BC,0.7426470588,0.5183823529,0.9436619718,268452.88957
193459,Y,1750,02/29/1996,NA,NA,NA,NA,N,N,N,M,NA,59026153,N,N,N,N,NA,0,0.2028985507,0.2608695652,0.1884057971,0.231884058,33499,186939,BC,0.7954545455,0.6727272727,0.3285714286,53823.741509
193460,Y,1000,02/29/1996,NA,NA,NA,NA,N,N,N,M,NA,59026073,N,N,N,N,NA,0,0.1842105263,0.4210526316,0.2105263158,0.1842105263,40517,159244,BC,0.9042553191,0.8602150538,0.1842105263,59878.661308
193466,Y,1200,02/29/1996,NA,NA,NA,NA,N,N,N,F,NA,59002467,N,N,N,N,NA,0,0.4603174603,0.4126984127,0.0634920635,0.0634920635,63670,417921,BC,0.8839285714,0.9553571429,0.619047619,146316.4852
193469,Y,2000,03/01/1996,NA,NA,NA,NA,N,N,N,F,NA,59023257,N,N,N,N,NA,0,0.0588235294,0.2941176471,0.1960784314,0.3137254902,73859,574680,BC,0.8287292818,0.6685082873,0.7843137255,113516.5891
193477,N,330,04/25/1996,NA,NA,NA,NA,Y,N,N,M,NA,59029118,N,N,N,N,NA,0,0.2295081967,0.3114754098,0.131147541,0.262295082,51243,322156,BC,0.8722222222,0.5388888889,0.5573770492,87949.958954
193514,N,100,08/29/1996,NA,NA,NA,NA,Y,N,N,F,NA,59005168,N,N,N,N,NA,0,0.0769230769,0.1923076923,0.2051282051,0.3974358974,60576,227909,BC,0.8508474576,0.7050847458,0.7435897436,60478.42884
193610,N,20,03/06/1996,NA,NA,NA,NA,Y,N,Y,F,NA,59026260,N,N,N,N,NA,0,0.0769230769,0.2527472527,0.1868131868,0.3516483516,55013,260581,BC,0.8566978193,0.6666666667,0.8,64594.204461
193635,N,525,03/06/1996,NA,NA,NA,NA,Y,N,N,M,NA,35015515,N,N,N,N,NA,0,0.0285714286,0.2,0.1714285714,0.5428571429,184828,576109,ON,0.9118773946,0.8275862069,0.9718309859,611348.32313
193645,N,650,03/06/1996,NA,NA,NA,NA,Y,N,N,M,NA,59030156,N,N,N,N,NA,0,0.2285714286,0.2571428571,0.1857142857,0.2571428571,86301,666463,BC,0.9346733668,0.8341708543,0.8115942029,174504.37996
193664,N,25,03/07/1996,NA,NA,NA,NA,Y,N,N,F,NA,59023304,N,N,N,N,NA,0,0.08,0.2266666667,0.2,0.3733333333,68335,354318,BC,0.8731343284,0.7565543071,0.7397260274,78139.340284
193667,N,75,03/07/1996,NA,NA,NA,NA,Y,N,N,F,NA,59012104,N,N,N,N,NA,0,0.1232876712,0.2876712329,0.1780821918,0.301369863,40471,168643,BC,0.8912133891,0.8075313808,0.6478873239,50413.030458
193683,N,20,03/07/1996,NA,NA,NA,NA,Y,N,N,F,NA,59020317,N,N,N,N,NA,0,0.046875,0.140625,0.21875,0.46875,60270,342675,BC,0.6885245902,0.5409836066,0.890625,90712.805711
193773,Y,1000,03/12/1996,NA,NA,NA,NA,Y,N,Y,M,NA,59030054,N,N,N,N,NA,0,0.1095890411,0.2328767123,0.1917808219,0.3561643836,163809,906976,BC,0.8291666667,0.7291666667,0.9428571429,322735.08882
193774,N,50,03/12/1996,NA,NA,NA,NA,Y,N,Y,M,NA,59023066,N,N,N,N,NA,0,0.1538461538,0.2153846154,0.2615384615,0.3076923077,59926,223095,BC,0.8682926829,0.7170731707,0.6,81215.04248
193779,N,200,03/12/1996,NA,NA,NA,NA,Y,N,Y,F,NA,59012051,N,N,N,N,NA,0,0.1230769231,0.2461538462,0.2153846154,0.3538461538,57883,212178,BC,0.9716981132,0.9905660377,0.8615384615,74184.217493
193802,N,110,10/28/1996,NA,NA,NA,NA,N,N,N,F,NA,59030216,N,N,N,N,NA,0,0.3378378378,0.3378378378,0.2027027027,0.1216216216,51762,317993,BC,0.91875,0.83125,0.2533333333,78059.979343
193803,N,30,12/20/1996,NA,NA,NA,NA,N,N,N,F,NA,59001205,N,N,N,N,NA,0,0.1780821918,0.301369863,0.1643835616,0.2876712329,61748,391242,BC,0.8772727273,0.7181818182,0.9054054054,96215.391076
193821,Y,5000,03/14/1996,NA,NA,NA,NA,N,N,Y,M,NA,59030116,N,N,N,N,NA,0,0.3518518519,0.4814814815,0.1296296296,0.037037037,57170,330502,BC,0.8673469388,0.8865979381,0.7037037037,85480.08695
193832,Y,1000,03/18/1996,NA,NA,NA,NA,N,N,N,M,NA,59026152,N,N,N,N,NA,0,0.2117647059,0.2588235294,0.1764705882,0.2705882353,48884,167353,BC,0.8429118774,0.7624521073,0.75,49608.658518
193838,N,250,03/18/1996,NA,NA,NA,NA,N,N,N,M,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193843,Y,2700,03/19/1996,NA,NA,NA,NA,N,N,N,F,NA,59012457,N,N,N,N,NA,0,0.1891891892,0.3513513514,0.1351351351,0.3243243243,56268,196720,BC,0.9074074074,0.9351851852,0.8974358974,67056.28069
193905,Y,1100,03/25/1996,NA,NA,NA,NA,N,N,Y,M,NA,59028160,N,N,N,N,NA,0,0.0869565217,0.3188405797,0.1449275362,0.3913043478,152304,1148184,BC,0.8596491228,0.850877193,0.8571428571,317544.10642
193981,N,100,11/07/1997,1996,AR,AR,FMSC,N,N,N,F,NA,59016256,N,N,N,N,1996,0,0,0.2666666667,0.3333333333,0.4,NA,525312,BC,0.8775510204,0.7755102041,0.8666666667,NA
194044,N,15,06/17/1996,NA,NA,NA,NA,N,N,N,F,NA,59028469,N,N,N,N,NA,0,0.6621621622,0.2567567568,0.0540540541,0.027027027,34566,159540,BC,0.8113207547,0.7830188679,0.4189189189,87270.937488
194065,N,20,03/27/1996,NA,NA,NA,NA,N,N,N,M,NA,59002517,N,N,N,N,NA,0,0.0724637681,0.3333333333,0.2173913043,0.3768115942,77179,375639,BC,0.8820754717,0.8957345972,0.884057971,106749.48524
194108,N,30,09/03/1996,1996,LA,LA,NA,N,N,N,F,NA,59028208,N,N,N,N,1996,0,0.2535211268,0.4647887324,0.1267605634,0.1267605634,55343,381830,BC,0.9,0.9308176101,0.2602739726,80315.528013
194135,Y,13000,03/29/1996,NA,NA,NA,NA,N,N,N,F,NA,59028320,N,N,N,N,NA,0,0.4193548387,0.4193548387,0.1129032258,0.0483870968,58487,274114,BC,0.9090909091,0.8018018018,0.3709677419,63115.796596
194136,N,225,02/17/1997,1996,FR,FR,FORM,N,N,N,F,NA,59003460,N,N,N,N,1996,0,0.5714285714,0.2653061224,0.1020408163,0.0612244898,29471,113247,BC,0.9772727273,0.8636363636,0.2653061224,59135.053733
